qid	model	docs_per_query	nDCG	avg_time_doc (sec)	avg_energy_doc (joules)	time	energy
252	150_32	100	0.33040527	1.03394e-06	5.95666e-05	0.000103394	0.00595666
253	150_32	77	0.7389743	1.03394e-06	5.95666e-05	7.961338e-05	0.0045866282
254	150_32	87	0.13345037	1.03394e-06	5.95666e-05	8.995278e-05	0.0051822942
255	150_32	157	0.33635062	1.03394e-06	5.95666e-05	0.00016232858	0.0093519562
256	150_32	64	0.05841512	1.03394e-06	5.95666e-05	6.617216e-05	0.0038122624
257	150_32	161	0.19409685	1.03394e-06	5.95666e-05	0.00016646434	0.0095902226
258	150_32	81	0.6503373	1.03394e-06	5.95666e-05	8.374914e-05	0.0048248946
259	150_32	179	0.25041807	1.03394e-06	5.95666e-05	0.00018507526	0.0106624214
260	150_32	147	0.37855476	1.03394e-06	5.95666e-05	0.00015198918	0.0087562902
261	150_32	141	0.65260655	1.03394e-06	5.95666e-05	0.00014578554	0.0083988906
262	150_32	91	0.7110102	1.03394e-06	5.95666e-05	9.408854e-05	0.0054205606
263	150_32	124	0.7539753	1.03394e-06	5.95666e-05	0.00012820856	0.0073862584
264	150_32	75	0.3145454	1.03394e-06	5.95666e-05	7.75455e-05	0.004467495
265	150_32	68	0.7120529	1.03394e-06	5.95666e-05	7.030792e-05	0.0040505288
266	150_32	113	0.28318146	1.03394e-06	5.95666e-05	0.00011683522	0.0067310258
267	150_32	16	1.0	1.03394e-06	5.95666e-05	1.654304e-05	0.0009530656
268	150_32	138	0.07336392	1.03394e-06	5.95666e-05	0.00014268372	0.0082201908
269	150_32	191	0.43959397	1.03394e-06	5.95666e-05	0.00019748254	0.0113772206
270	150_32	69	0.62721074	1.03394e-06	5.95666e-05	7.134186e-05	0.0041100954
271	150_32	76	0.51348513	1.03394e-06	5.95666e-05	7.857944e-05	0.0045270616
272	150_32	111	0.22840653	1.03394e-06	5.95666e-05	0.00011476734	0.0066118926
273	150_32	73	0.5277255	1.03394e-06	5.95666e-05	7.547762e-05	0.0043483618
274	150_32	61	0.6223841	1.03394e-06	5.95666e-05	6.307034e-05	0.0036335626
275	150_32	63	0.31286594	1.03394e-06	5.95666e-05	6.513822e-05	0.0037526958
276	150_32	149	0.20628855	1.03394e-06	5.95666e-05	0.00015405706	0.0088754234
277	150_32	104	0.8217589	1.03394e-06	5.95666e-05	0.00010752976	0.0061949264
278	150_32	95	0.22934867	1.03394e-06	5.95666e-05	9.82243e-05	0.005658827
279	150_32	160	0.40871462	1.03394e-06	5.95666e-05	0.0001654304	0.009530656
280	150_32	73	0.5609704	1.03394e-06	5.95666e-05	7.547762e-05	0.0043483618
281	150_32	90	0.25287932	1.03394e-06	5.95666e-05	9.30546e-05	0.005360994
282	150_32	64	0.33013764	1.03394e-06	5.95666e-05	6.617216e-05	0.0038122624
283	150_32	113	0.41782296	1.03394e-06	5.95666e-05	0.00011683522	0.0067310258
284	150_32	493	0.22992161	1.03394e-06	5.95666e-05	0.00050973242	0.0293663337999999
285	150_32	122	0.47406223	1.03394e-06	5.95666e-05	0.00012614068	0.0072671252
286	150_32	221	0.44522944	1.03394e-06	5.95666e-05	0.00022850074	0.0131642186
287	150_32	103	0.39106223	1.03394e-06	5.95666e-05	0.00010649582	0.0061353598
288	150_32	67	0.54974014	1.03394e-06	5.95666e-05	6.927398e-05	0.0039909622
289	150_32	102	0.7552899	1.03394e-06	5.95666e-05	0.00010546188	0.0060757932
290	150_32	105	0.64445186	1.03394e-06	5.95666e-05	0.0001085637	0.006254493
291	150_32	63	0.22534552	1.03394e-06	5.95666e-05	6.513822e-05	0.0037526958
292	150_32	74	0.7421246	1.03394e-06	5.95666e-05	7.651156e-05	0.0044079284
293	150_32	127	0.5425217	1.03394e-06	5.95666e-05	0.00013131038	0.0075649582
294	150_32	39	0.5889667	1.03394e-06	5.95666e-05	4.032366e-05	0.0023230974
295	150_32	43	0.37603822	1.03394e-06	5.95666e-05	4.445942e-05	0.0025613638
296	150_32	230	0.38554135	1.03394e-06	5.95666e-05	0.0002378062	0.013700318
